Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
384,50,8580490,0.08590223996059211,0.96988,2.5001098445699186,0.5843,0.0001,16.0,2024-06-21 09:00:19.374539
384,100,8580490,0.043478713953233966,0.98514,2.693178631082366,0.5856,0.0001,31.933333333333334,2024-06-21 09:16:15.379844
384,150,8580490,0.02667672520168745,0.99112,2.9397128141379056,0.5964,0.0001,50.416666666666664,2024-06-21 09:34:44.575366
384,200,8580490,0.022274124838472548,0.99226,3.0026096301742746,0.6008,0.0001,69.28333333333333,2024-06-21 09:53:36.217139
384,250,8580490,0.01927017419056519,0.99324,2.9764241538470304,0.6007,0.0001,86.2,2024-06-21 10:10:31.758122
384,300,8580490,0.017977747516265935,0.99406,3.0909501087816458,0.5993,0.0001,101.7,2024-06-21 10:26:01.529541
384,350,8580490,0.01752160009900507,0.99374,3.097215664537647,0.6043,0.0001,117.35,2024-06-21 10:41:41.014372
384,400,8580490,0.011843781676971117,0.99592,3.173676004892663,0.5999,0.0001,132.73333333333332,2024-06-21 10:57:03.751221
384,450,8580490,0.011807809315469708,0.99566,3.1986245143262644,0.6099,0.0001,147.88333333333333,2024-06-21 11:12:13.079998
384,500,8580490,0.010431562249278983,0.99632,3.1853753192515315,0.6107,0.0001,162.95,2024-06-21 11:27:17.098227
384,550,8580490,0.008728740754241184,0.997,3.2292610784120197,0.6102,0.0001,178.21666666666667,2024-06-21 11:42:33.113007
384,600,8580490,0.00897076011778947,0.99702,3.2567414558386503,0.6055,0.0001,193.35,2024-06-21 11:57:40.429316
384,650,8580490,0.009661404924519161,0.99674,3.304733442354806,0.612,0.0001,208.53333333333333,2024-06-21 12:12:51.714731
384,700,8580490,0.006703051999956772,0.99776,3.361283809323854,0.6106,0.0001,223.66666666666666,2024-06-21 12:28:00.085662
384,750,8580490,0.006871788332372329,0.99756,3.3780457400068453,0.6099,0.0001,238.81666666666666,2024-06-21 12:43:08.269451
384,800,8580490,0.0054305123150902605,0.99814,3.385658197765109,0.6109,0.0001,254.0,2024-06-21 12:58:19.649275
