Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
64,50,939850,0.8551858328187557,0.69524,1.3309189277359201,0.5714,0.0001,15.833333333333334,2024-06-22 06:20:55.324978
64,100,939850,0.5736289748450374,0.79438,1.5270804981642132,0.5707,0.0001,31.25,2024-06-22 06:36:20.954108
64,150,939850,0.4275598288192164,0.84732,1.717958528784257,0.5671,0.0001,46.8,2024-06-22 06:51:53.698886
64,200,939850,0.34722776432781266,0.87612,1.828132896483699,0.5661,0.0001,62.233333333333334,2024-06-22 07:07:20.091822
64,250,939850,0.2899831705309851,0.89676,1.9331936127022853,0.5786,0.0001,77.8,2024-06-22 07:22:54.086691
64,300,939850,0.2513065573847507,0.9115,2.003991445408592,0.5745,0.0001,93.23333333333333,2024-06-22 07:38:20.132803
64,350,939850,0.22447418644452644,0.92086,2.074021390721768,0.573,0.0001,108.81666666666666,2024-06-22 07:53:54.903051
64,400,939850,0.21135682199159853,0.92652,2.1144044353992126,0.5786,0.0001,124.26666666666667,2024-06-22 08:09:21.641509
64,450,939850,0.19251020010703665,0.9327,2.167060799236539,0.577,0.0001,139.83333333333334,2024-06-22 08:24:55.386515
64,500,939850,0.1760746652398573,0.93872,2.189745510680766,0.5772,0.0001,155.31666666666666,2024-06-22 08:40:24.570684
64,550,939850,0.1685173829536304,0.94118,2.2175156647645973,0.5764,0.0001,170.93333333333334,2024-06-22 08:56:01.642546
64,600,939850,0.1560881416815931,0.94594,2.2470898235900494,0.5794,0.0001,186.4,2024-06-22 09:11:29.764610
64,650,939850,0.14988379552007636,0.94742,2.2677669298799734,0.5721,0.0001,201.93333333333334,2024-06-22 09:27:01.520879
64,700,939850,0.14324000848414342,0.95094,2.291563604451433,0.5742,0.0001,217.38333333333333,2024-06-22 09:42:28.618952
64,750,939850,0.14244728614492794,0.95034,2.2714413027220135,0.5826,0.0001,232.95,2024-06-22 09:58:02.420158
64,800,939850,0.12970303896519228,0.95528,2.3260584948938106,0.5764,0.0001,248.41666666666666,2024-06-22 10:13:30.689782
