Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
100,50,79510,0.15167578170076013,0.963,0.29704468061888145,0.9117,0.05,2.716666666666667,2023-10-24 05:05:21.123652
100,100,79510,0.08715933316852897,0.9855,0.2782322208373513,0.9178,0.035355339059327376,5.433333333333334,2023-10-24 05:08:04.429417
100,150,79510,0.05913979234173894,0.9935,0.27388909152602847,0.9188,0.02886751345948129,8.166666666666666,2023-10-24 05:10:47.850178
100,200,79510,0.04185223201056942,0.996,0.2730714717903469,0.9214,0.025,10.883333333333333,2023-10-24 05:13:31.227509
100,250,79510,0.03202448511729017,0.998,0.2747423128059865,0.9223,0.022360679774997897,13.616666666666667,2023-10-24 05:16:14.981731
100,300,79510,0.025982333958381787,0.999,0.2768364991798195,0.9228,0.020412414523193152,16.333333333333332,2023-10-24 05:18:58.273310
100,350,79510,0.022140659741126,0.99975,0.27868656252652313,0.9228,0.01889822365046136,19.05,2023-10-24 05:21:41.453989
100,400,79510,0.018653821578482166,0.99975,0.2801563924626459,0.9234,0.017677669529663688,21.766666666666666,2023-10-24 05:24:24.738161
100,450,79510,0.016527431056601927,0.99975,0.282418758281259,0.9238,0.016666666666666666,24.5,2023-10-24 05:27:08.288815
100,500,79510,0.01467929666978307,1.0,0.2842486495877133,0.9233,0.015811388300841896,27.216666666666665,2023-10-24 05:29:51.523013
100,550,79510,0.0134891556808725,1.0,0.2859777217035335,0.924,0.015075567228888182,29.95,2023-10-24 05:32:34.989879
100,600,79510,0.01228221066412516,1.0,0.28725372866692045,0.9241,0.014433756729740645,32.666666666666664,2023-10-24 05:35:18.193042
100,650,79510,0.011029756831703708,1.0,0.2889027183277155,0.924,0.01386750490563073,35.4,2023-10-24 05:38:01.781157
100,700,79510,0.01042359352868516,1.0,0.2903174553876979,0.9242,0.01336306209562122,38.11666666666667,2023-10-24 05:40:45.302051
100,750,79510,0.009576882715919055,1.0,0.29146127318639214,0.9247,0.012909944487358056,40.833333333333336,2023-10-24 05:43:28.518465
100,800,79510,0.009098380935029127,1.0,0.2927387884465824,0.9249,0.0125,43.56666666666667,2023-10-24 05:46:12.073891
100,850,79510,0.008520253089955077,1.0,0.2938509593648494,0.9252,0.012126781251816649,46.28333333333333,2023-10-24 05:48:54.921812
100,900,79510,0.008123433581204154,1.0,0.2951042913931976,0.9251,0.011785113019775794,49.0,2023-10-24 05:51:37.754380
100,950,79510,0.007592035995912738,1.0,0.29598524222663264,0.9254,0.011470786693528088,51.7,2023-10-24 05:54:20.701082
100,1000,79510,0.007348241488216445,1.0,0.2970815823263123,0.9254,0.011180339887498949,54.43333333333333,2023-10-24 05:57:04.035450
100,1050,79510,0.006879729946376756,1.0,0.2979999901454224,0.9254,0.010910894511799621,57.15,2023-10-24 05:59:47.501444
100,1100,79510,0.006714199713314883,1.0,0.2988991993391014,0.9254,0.010660035817780522,59.88333333333333,2023-10-24 06:02:31.238921
100,1150,79510,0.006378576857969165,1.0,0.2997999326591203,0.9257,0.01042572070285374,62.6,2023-10-24 06:05:14.720540
100,1200,79510,0.006238903493795078,1.0,0.30058243021492764,0.9258,0.010206207261596576,65.33333333333333,2023-10-24 06:07:58.105872
100,1250,79510,0.0060434571641962975,1.0,0.3015924490497542,0.9257,0.01,68.05,2023-10-24 06:10:41.486315
100,1300,79510,0.005781052430393174,1.0,0.302293097292356,0.9258,0.009805806756909202,70.76666666666667,2023-10-24 06:13:24.561786
100,1350,79510,0.005504566077433992,1.0,0.30303963120213323,0.9259,0.009622504486493762,73.5,2023-10-24 06:16:08.239091
100,1400,79510,0.005348012287868187,1.0,0.3037802674417101,0.9257,0.00944911182523068,76.21666666666667,2023-10-24 06:18:51.597832
100,1450,79510,0.005205320871027652,1.0,0.3045031628597239,0.9255,0.009284766908852594,78.95,2023-10-24 06:21:34.937473
100,1500,79510,0.005089806640171446,1.0,0.30514474978959305,0.9261,0.009128709291752768,81.66666666666667,2023-10-24 06:24:18.411713
100,1550,79510,0.005178295890800655,1.0,0.3059099218421292,0.9256,0.008980265101338746,84.4,2023-10-24 06:27:01.819467
100,1600,79510,0.004840464978769887,1.0,0.3064315770240648,0.9259,0.008838834764831844,87.11666666666666,2023-10-24 06:29:45.386655
100,1650,79510,0.004702088263002224,1.0,0.30709864879454357,0.9259,0.008703882797784893,89.85,2023-10-24 06:32:29.079155
100,1700,79510,0.0046494338603224605,1.0,0.30772559359652,0.9258,0.008574929257125443,92.56666666666666,2023-10-24 06:35:12.110029
100,1750,79510,0.0044633584475377575,1.0,0.30829466891967205,0.926,0.008451542547285166,95.28333333333333,2023-10-24 06:37:55.591314
100,1800,79510,0.004402799160743598,1.0,0.30893333013172414,0.9259,0.008333333333333333,98.01666666666667,2023-10-24 06:40:38.956683
100,1850,79510,0.004232335020788014,1.0,0.30948267613951697,0.9259,0.008219949365267865,100.73333333333333,2023-10-24 06:43:21.958903
100,1900,79510,0.0041577859738026746,1.0,0.30998630881054573,0.9264,0.008111071056538128,103.46666666666667,2023-10-24 06:46:05.767719
100,1950,79510,0.004106706510356162,1.0,0.3104758953238702,0.9261,0.008006407690254357,106.18333333333334,2023-10-24 06:48:48.843183
100,2000,79510,0.00401220127241686,1.0,0.31098832895970446,0.9264,0.007905694150420948,108.9,2023-10-24 06:51:32.243428
