Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
1000,50,795010,0.04599066567607224,0.9965,0.2496283393488796,0.9239,0.05,2.7666666666666666,2023-10-25 07:32:14.556044
1000,100,795010,0.022570607136003673,0.99975,0.24354707104849477,0.928,0.035355339059327376,5.533333333333333,2023-10-25 07:35:00.565844
1000,150,795010,0.015485939336940646,1.0,0.24350689202576545,0.9299,0.02886751345948129,8.3,2023-10-25 07:37:46.907532
1000,200,795010,0.01195379628916271,1.0,0.24446696585598343,0.9302,0.025,11.066666666666666,2023-10-25 07:40:33.058721
1000,250,795010,0.00993296095111873,1.0,0.24510388570996827,0.9307,0.022360679774997897,13.833333333333334,2023-10-25 07:43:19.209621
1000,300,795010,0.008665584842674434,1.0,0.24584089102418033,0.9311,0.020412414523193152,16.616666666666667,2023-10-25 07:46:05.445053
1000,350,795010,0.00761706632329151,1.0,0.24669793807264842,0.9317,0.01889822365046136,19.383333333333333,2023-10-25 07:48:51.656643
1000,400,795010,0.00687155693594832,1.0,0.2474827398413415,0.9315,0.017677669529663688,22.15,2023-10-25 07:51:37.502959
1000,450,795010,0.006266978234634735,1.0,0.2481142715153084,0.932,0.016666666666666666,26.466666666666665,2023-10-25 07:55:57.158069
1000,500,795010,0.005780172417871654,1.0,0.24884307997808144,0.9317,0.015811388300841896,32.0,2023-10-25 08:01:28.573497
1000,550,795010,0.005523996689589694,1.0,0.2494178774598632,0.9321,0.015075567228888182,37.75,2023-10-25 08:07:13.373587
1000,600,795010,0.005164807356777601,1.0,0.2499364726724327,0.9322,0.014433756729740645,43.31666666666667,2023-10-25 08:12:47.780895
1000,650,795010,0.004823953349841759,1.0,0.25062809294514077,0.9324,0.01386750490563073,48.95,2023-10-25 08:18:25.281047
1000,700,795010,0.004523035451711621,1.0,0.2510664030044528,0.9324,0.01336306209562122,54.46666666666667,2023-10-25 08:23:56.258165
1000,750,795010,0.0042718889089883305,1.0,0.2515485342724626,0.9327,0.012909944487358056,60.0,2023-10-25 08:29:29.013391
1000,800,795010,0.004135614472033922,1.0,0.25204375344166485,0.9329,0.0125,65.63333333333334,2023-10-25 08:35:06.329253
1000,850,795010,0.0040242111863335595,1.0,0.2524045797306573,0.933,0.012126781251816649,71.55,2023-10-25 08:41:01.272502
1000,900,795010,0.0038358671954483725,1.0,0.25279757672371167,0.9331,0.011785113019775794,77.35,2023-10-25 08:46:50.110111
1000,950,795010,0.003657829816802405,1.0,0.2532915133036838,0.933,0.011470786693528088,83.53333333333333,2023-10-25 08:53:00.458164
1000,1000,795010,0.003505103479255922,1.0,0.2536512221444746,0.9332,0.011180339887498949,89.7,2023-10-25 08:59:10.769720
1000,1050,795010,0.003392580802028533,1.0,0.2540192050753232,0.9333,0.010910894511799621,95.16666666666667,2023-10-25 09:04:38.419543
1000,1100,795010,0.0032898030331125483,1.0,0.25442236998115514,0.9335,0.010660035817780522,100.18333333333334,2023-10-25 09:09:40.156726
1000,1150,795010,0.0032191731443163007,1.0,0.25473833853037015,0.9337,0.01042572070285374,104.31666666666666,2023-10-25 09:13:47.647591
1000,1200,795010,0.0031032937185955234,1.0,0.2550810626173787,0.9338,0.010206207261596576,107.33333333333333,2023-10-25 09:16:48.527341
1000,1250,795010,0.003018396586412564,1.0,0.2553839375916279,0.934,0.01,110.4,2023-10-25 09:19:52.294743
1000,1300,795010,0.002924385786172934,1.0,0.2556951489318693,0.9341,0.009805806756909202,113.45,2023-10-25 09:22:56.053752
1000,1350,795010,0.002871319360565394,1.0,0.2560706572884199,0.9341,0.009622504486493762,116.46666666666667,2023-10-25 09:25:56.961633
1000,1400,795010,0.0028039291719323955,1.0,0.25629875683144643,0.9341,0.00944911182523068,119.5,2023-10-25 09:28:58.801010
1000,1450,795010,0.0027250956591160502,1.0,0.2565862908406784,0.9343,0.009284766908852594,123.05,2023-10-25 09:32:31.455401
1000,1500,795010,0.0026919322190224193,1.0,0.2568490964488003,0.9343,0.009128709291752768,126.51666666666667,2023-10-25 09:35:59.834809
1000,1550,795010,0.0025808003629208542,1.0,0.2571038133523698,0.9344,0.008980265101338746,129.95,2023-10-25 09:39:25.534480
1000,1600,795010,0.002575313403212931,1.0,0.25737914199759604,0.9345,0.008838834764831844,133.28333333333333,2023-10-25 09:42:45.698901
1000,1650,795010,0.002512967650545761,1.0,0.2576255483012735,0.9344,0.008703882797784893,136.55,2023-10-25 09:46:01.751355
1000,1700,795010,0.0024474559868394863,1.0,0.25784169320500444,0.9345,0.008574929257125443,139.85,2023-10-25 09:49:19.534434
1000,1750,795010,0.002402543446805794,1.0,0.2580752929560604,0.9347,0.008451542547285166,143.2,2023-10-25 09:52:40.663193
1000,1800,795010,0.00234775110220653,1.0,0.2583296053101238,0.9347,0.008333333333333333,146.36666666666667,2023-10-25 09:55:51.071756
1000,1850,795010,0.0023704617997282185,1.0,0.2585712485229066,0.9346,0.008219949365267865,149.63333333333333,2023-10-25 09:59:07.065569
1000,1900,795010,0.002294877343956614,1.0,0.2588295858475686,0.9348,0.008111071056538128,153.0,2023-10-25 10:02:28.917849
1000,1950,795010,0.0022444537171395496,1.0,0.2590100259551059,0.9349,0.008006407690254357,156.36666666666667,2023-10-25 10:05:50.303526
1000,2000,795010,0.0022277610914898105,1.0,0.25922432892566805,0.9349,0.007905694150420948,159.66666666666666,2023-10-25 10:09:08.800743
