Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
48,50,878218,0.0010598153310596866,1.0,0.930996865411348,0.7699,0.05,25.666666666666668,2023-09-26 09:33:55.880780
48,100,878218,0.0009483001444993727,1.0,0.9397081272511543,0.7697,0.0022338352580438515,50.81666666666667,2023-09-26 09:59:05.104415
48,150,878218,0.0009218806831423393,1.0,0.9404379650007321,0.7692,0.0015803488531025349,57.483333333333334,2023-09-26 10:05:45.137553
48,200,878218,0.0008925032515205023,1.0,0.9430551378032829,0.7705,0.0012905643322991683,64.06666666666666,2023-09-26 10:12:19.840494
