Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
1,50,805,2.229996934533119,0.15975,2.1242861868459966,0.1882,0.035355339059327376,0.36666666666666664,2024-04-11 15:49:45.629547
1,100,805,2.213895745575428,0.1715,2.136576248120658,0.1992,0.02886751345948129,0.7166666666666667,2024-04-11 15:50:07.420345
1,150,805,2.203680381178856,0.17775,2.114392286614527,0.1869,0.025,1.1,2024-04-11 15:50:30.064311
1,200,805,2.1973401829600334,0.17625,2.1183394872689547,0.1887,0.022360679774997897,1.4666666666666666,2024-04-11 15:50:51.996956
1,250,805,2.1940476447343826,0.17925,2.1189277277717107,0.1846,0.020412414523193152,1.8333333333333333,2024-04-11 15:51:13.706328
1,300,805,2.188178390264511,0.17725,2.121532898914965,0.1853,0.01889822365046136,2.2,2024-04-11 15:51:36.047531
1,350,805,2.1898395493626595,0.178,2.1383819791335092,0.1872,0.017677669529663688,2.566666666666667,2024-04-11 15:51:58.268823
1,400,805,2.1853809133172035,0.1795,2.1431976481329036,0.1862,0.016666666666666666,2.95,2024-04-11 15:52:21.256373
1,450,805,2.187566250562668,0.17775,2.129010263877579,0.1824,0.015811388300841896,3.3333333333333335,2024-04-11 15:52:43.859312
1,500,805,2.1811965703964233,0.181,2.1417354903643644,0.1855,0.015075567228888182,3.7,2024-04-11 15:53:06.239303
1,550,805,2.1847927197813988,0.18125,2.1297437631631198,0.1859,0.014433756729740645,4.066666666666666,2024-04-11 15:53:28.339838
1,600,805,2.1825505793094635,0.17625,2.1266435761994953,0.1826,0.01386750490563073,4.433333333333334,2024-04-11 15:53:50.152476
1,650,805,2.180587686598301,0.17875,2.1395740267596666,0.1818,0.01336306209562122,4.8,2024-04-11 15:54:12.079026
1,700,805,2.176207832992077,0.181,2.126606038854092,0.1802,0.012909944487358056,5.166666666666667,2024-04-11 15:54:34.102351
1,750,805,2.1817115992307663,0.17675,2.1451524420629573,0.183,0.0125,5.533333333333333,2024-04-11 15:54:56.175159
1,800,805,2.1769372075796127,0.18125,2.132647647133356,0.1862,0.012126781251816649,5.9,2024-04-11 15:55:18.091366
1,850,805,2.17336006462574,0.18625,2.136020726795438,0.1816,0.011785113019775794,6.266666666666667,2024-04-11 15:55:40.119179
1,900,805,2.1795554608106613,0.1825,2.134441974796826,0.1838,0.011470786693528088,6.633333333333334,2024-04-11 15:56:02.009012
1,950,805,2.1741906329989433,0.1795,2.1320745431924166,0.1851,0.011180339887498949,7.0,2024-04-11 15:56:23.921478
1,1000,805,2.172873020172119,0.18075,2.149238133732277,0.1832,0.010910894511799621,7.366666666666666,2024-04-11 15:56:45.923763
1,1050,805,2.1747155264019966,0.185,2.1352150138420396,0.1852,0.010660035817780522,7.733333333333333,2024-04-11 15:57:07.743198
1,1100,805,2.176455147564411,0.182,2.132101197785969,0.1828,0.01042572070285374,8.1,2024-04-11 15:57:29.695398
1,1150,805,2.1700352281332016,0.18075,2.1430772890018512,0.1833,0.010206207261596576,8.466666666666667,2024-04-11 15:57:51.902265
1,1200,805,2.170610174536705,0.18,2.139597268044194,0.1838,0.01,8.833333333333334,2024-04-11 15:58:13.908511
1,1250,805,2.171604722738266,0.183,2.1488308212425133,0.1842,0.009805806756909202,9.2,2024-04-11 15:58:35.778247
1,1300,805,2.170866183936596,0.1805,2.1408321646195425,0.183,0.009622504486493762,9.566666666666666,2024-04-11 15:58:57.757969
1,1350,805,2.1740111261606216,0.18325,2.1399744432183763,0.1841,0.00944911182523068,9.933333333333334,2024-04-11 15:59:19.662405
1,1400,805,2.167699418962002,0.182,2.1441998813725727,0.1848,0.009284766908852594,10.3,2024-04-11 15:59:41.574108
1,1450,805,2.1724857091903687,0.182,2.139748600464833,0.1841,0.009128709291752768,10.666666666666666,2024-04-11 16:00:03.666732
1,1500,805,2.1692401692271233,0.18525,2.1430627726301363,0.1832,0.008980265101338746,11.033333333333333,2024-04-11 16:00:25.562185
1,1550,805,2.1677209958434105,0.181,2.1333527278296556,0.1831,0.008838834764831844,11.4,2024-04-11 16:00:48.406877
1,1600,805,2.169546715915203,0.18175,2.1360342593132695,0.1828,0.008703882797784893,11.783333333333333,2024-04-11 16:01:10.629212
1,1650,805,2.1726480275392532,0.18325,2.155463906783092,0.1829,0.008574929257125443,12.15,2024-04-11 16:01:32.816354
1,1700,805,2.1652118377387524,0.181,2.152803227871279,0.1814,0.008451542547285166,12.516666666666667,2024-04-11 16:01:54.643687
1,1750,805,2.170109838247299,0.1825,2.1353838956808744,0.1788,0.008333333333333333,12.883333333333333,2024-04-11 16:02:16.597213
1,1800,805,2.170497491955757,0.18375,2.1377429962158203,0.184,0.008219949365267865,13.25,2024-04-11 16:02:38.797585
1,1850,805,2.1695015728473663,0.18125,2.148945992506003,0.1806,0.008111071056538128,13.616666666666667,2024-04-11 16:03:00.953249
1,1900,805,2.1711034029722214,0.1835,2.141570447366449,0.1837,0.008006407690254357,13.983333333333333,2024-04-11 16:03:23.336376
1,1950,805,2.1709491312503815,0.18475,2.1359977360013165,0.1802,0.007905694150420948,14.35,2024-04-11 16:03:45.409811
1,2000,805,2.1696088761091232,0.18425,2.138080747821663,0.1811,0.007808688094430304,14.716666666666667,2024-04-11 16:04:07.387347
1,2050,805,2.1703096330165863,0.18175,2.140206415441972,0.1828,0.007715167498104596,15.083333333333334,2024-04-11 16:04:29.441837
1,2100,805,2.167008362710476,0.1815,2.140318046642255,0.1817,0.007624928516630234,15.45,2024-04-11 16:04:51.397774
1,2150,805,2.1644386276602745,0.18275,2.1361090095737314,0.1814,0.007537783614444091,15.816666666666666,2024-04-11 16:05:13.449392
1,2200,805,2.16699131578207,0.1855,2.136750245396095,0.1798,0.007453559924999299,16.183333333333334,2024-04-11 16:05:35.307792
1,2250,805,2.167938821017742,0.186,2.1429127741463576,0.1835,0.007372097807744857,16.616666666666667,2024-04-11 16:06:00.758551
1,2300,805,2.168603889644146,0.1805,2.1420758404309237,0.1829,0.007293249574894728,16.983333333333334,2024-04-11 16:06:23.255516
1,2350,805,2.165469817817211,0.18625,2.1461553000196627,0.1837,0.007216878364870323,17.516666666666666,2024-04-11 16:06:55.171865
1,2400,805,2.166559986770153,0.184,2.1444364408903485,0.1809,0.0071428571428571435,17.883333333333333,2024-04-11 16:07:17.208954
1,2450,805,2.1672469452023506,0.1825,2.137670743314526,0.1815,0.007071067811865475,18.25,2024-04-11 16:07:39.195931
1,2500,805,2.168404035270214,0.186,2.1415104654770865,0.182,0.007001400420140049,18.616666666666667,2024-04-11 16:08:01.274682
1,2550,805,2.1660244539380074,0.18125,2.1401012064535405,0.1813,0.006933752452815365,18.983333333333334,2024-04-11 16:08:23.406039
1,2600,805,2.1670277565717697,0.18325,2.1396098378338393,0.1835,0.006868028197434452,19.35,2024-04-11 16:08:45.391269
1,2650,805,2.165317475795746,0.1815,2.141911066031154,0.1815,0.006804138174397717,19.716666666666665,2024-04-11 16:09:07.516376
1,2700,805,2.1694885790348053,0.18275,2.1431111957453473,0.1829,0.006741998624632421,20.083333333333332,2024-04-11 16:09:29.404930
1,2750,805,2.163397505879402,0.1865,2.1399473238594924,0.1832,0.00668153104781061,20.45,2024-04-11 16:09:51.469254
