Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
64,50,1884234,0.5517292906103841,0.8333,2.048402657991723,0.4895,0.0001,13.216666666666667,2024-06-09 23:46:40.459396
64,100,1884234,0.18443544856880023,0.94074,3.123463235323942,0.4757,0.0001,26.45,2024-06-09 23:59:55.280073
64,150,1884234,0.09467381959700066,0.96824,3.7079477974131136,0.4748,0.0001,39.65,2024-06-10 00:13:07.073018
64,200,1884234,0.05728514456545072,0.9807,3.9929410053204886,0.4812,0.0001,53.15,2024-06-10 00:26:36.465555
64,250,1884234,0.04954137589753894,0.98414,4.132604737825032,0.4821,0.0001,66.7,2024-06-10 00:40:09.462217
64,300,1884234,0.036600162734842054,0.98798,4.338017991826504,0.474,0.0001,80.01666666666667,2024-06-10 00:53:28.838986
64,350,1884234,0.028475791370124577,0.99064,4.345957556857338,0.4792,0.0001,93.4,2024-06-10 01:06:51.548568
64,400,1884234,0.028339419537462066,0.99062,4.406694732134855,0.4865,0.0001,106.83333333333333,2024-06-10 01:20:17.359662
64,450,1884234,0.025156443302348123,0.99202,4.473687684988674,0.479,0.0001,120.26666666666667,2024-06-10 01:33:44.302927
64,500,1884234,0.021583021249231477,0.99264,4.562487430210355,0.4846,0.0001,133.65,2024-06-10 01:47:06.764628
64,550,1884234,0.02288207800447336,0.99276,4.508053827889358,0.4813,0.0001,146.9,2024-06-10 02:00:21.967744
64,600,1884234,0.014964583077970559,0.99524,4.633478170708765,0.4855,0.0001,160.36666666666667,2024-06-10 02:13:49.466827
64,650,1884234,0.016061125464750515,0.99502,4.625119984904422,0.4903,0.0001,173.63333333333333,2024-06-10 02:27:05.627352
64,700,1884234,0.01260846999009846,0.9957,4.655071441131302,0.4786,0.0001,186.86666666666667,2024-06-10 02:40:19.395539
64,750,1884234,0.016290009398694575,0.99484,4.754973882361304,0.4866,0.0001,200.3,2024-06-10 02:53:45.966261
64,800,1884234,0.01342214489154115,0.9957,4.733267005485825,0.4826,0.0001,213.73333333333332,2024-06-10 03:07:11.702305
