Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
384,50,8880868,0.037539114270483134,0.98816,4.481967663463158,0.391,0.0001,7.733333333333333,2024-06-03 17:41:30.780117
384,100,8880868,0.027598602107435446,0.99116,5.087839446490324,0.3776,0.0001,15.6,2024-06-03 17:49:23.517530
384,150,8880868,0.02009135895587928,0.99358,5.024862099297439,0.3911,0.0001,23.266666666666666,2024-06-03 17:57:03.475287
384,200,8880868,0.013780158151627716,0.99562,5.251997313921964,0.3909,0.0001,30.916666666666668,2024-06-03 18:04:41.686606
384,250,8880868,0.013063369051623575,0.99596,5.3043648683572115,0.3795,0.0001,38.5,2024-06-03 18:12:17.270017
384,300,8880868,0.007976522616291915,0.99746,5.349830223035209,0.39,0.0001,46.06666666666667,2024-06-03 18:19:51.606484
384,350,8880868,0.0049342977410067575,0.9984,4.7263799920866765,0.3815,0.0001,53.81666666666667,2024-06-03 18:27:36.333475
384,400,8880868,0.009243713897464829,0.99724,5.174433255497413,0.3883,0.0001,61.733333333333334,2024-06-03 18:35:31.060736
384,450,8880868,0.008926560504516736,0.99714,4.988187328169618,0.392,0.0001,70.3,2024-06-03 18:44:04.838645
384,500,8880868,0.010993959207669721,0.99676,4.3814863102345525,0.3889,0.0001,77.78333333333333,2024-06-03 18:51:34.029492
384,550,8880868,0.006699688501803138,0.9981,4.506921457338937,0.3891,0.0001,85.26666666666667,2024-06-03 18:59:02.740039
384,600,8880868,0.010355066884180803,0.99704,4.267408606372302,0.3895,0.0001,93.01666666666667,2024-06-03 19:06:48.264349
384,650,8880868,0.008157861410136483,0.99764,4.232568082930166,0.3805,0.0001,101.11666666666666,2024-06-03 19:14:54.299893
384,700,8880868,0.005705433629980252,0.99822,4.593658166595652,0.3882,0.0001,108.61666666666666,2024-06-03 19:22:23.954124
384,750,8880868,0.006323195829011934,0.99814,3.9334422365019592,0.3811,0.0001,116.16666666666667,2024-06-03 19:29:56.951733
384,800,8880868,0.007533295727756215,0.99774,3.7450562308106243,0.3858,0.0001,124.85,2024-06-03 19:38:37.817004
384,850,8880868,0.005617030510409007,0.99836,3.717264217666433,0.3776,0.0001,134.13333333333333,2024-06-03 19:47:54.696199
384,900,8880868,0.006886018780385391,0.9979,3.8330639857280104,0.3863,0.0001,142.08333333333334,2024-06-03 19:55:52.430010
384,950,8880868,0.008006290347811792,0.99786,3.657767875285088,0.3836,0.0001,149.76666666666668,2024-06-03 20:03:32.798383
384,1000,8880868,0.006387322201466714,0.99816,4.044185994546624,0.383,0.0001,157.33333333333334,2024-06-03 20:11:07.323249
