Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
14,50,11140,0.2014474286697805,0.94825,0.32395971651318706,0.9028,0.035355339059327376,0.5333333333333333,2024-03-15 03:47:33.877677
14,100,11140,0.13883841270580888,0.96525,0.3256870036638236,0.9053,0.02886751345948129,1.0666666666666667,2024-03-15 03:48:06.051584
14,150,11140,0.10860692476853728,0.977,0.3279807547083761,0.904,0.025,1.5666666666666667,2024-03-15 03:48:36.552148
14,200,11140,0.08868694875854999,0.98325,0.3445368856191635,0.9062,0.022360679774997897,2.1166666666666667,2024-03-15 03:49:09.500807
14,250,11140,0.07292415900155902,0.98775,0.35037424971785724,0.9049,0.020412414523193152,2.65,2024-03-15 03:49:40.952249
14,300,11140,0.06331004027742893,0.99075,0.3582487594854983,0.9044,0.01889822365046136,3.15,2024-03-15 03:50:10.835031
14,350,11140,0.05390367569634691,0.993,0.3710550901633275,0.9033,0.017677669529663688,3.6333333333333333,2024-03-15 03:50:40.419144
14,400,11140,0.04767833842197433,0.99425,0.3839239387572566,0.9026,0.016666666666666666,4.183333333333334,2024-03-15 03:51:12.763587
14,450,11140,0.042677659541368484,0.99725,0.3843473580819142,0.9024,0.015811388300841896,4.7,2024-03-15 03:51:44.529729
14,500,11140,0.03896716650342569,0.9975,0.3874881403355659,0.902,0.015075567228888182,5.516666666666667,2024-03-15 03:52:32.821301
14,550,11140,0.035162821237463504,0.9985,0.39518072314654723,0.9023,0.014433756729740645,6.183333333333334,2024-03-15 03:53:13.051450
14,600,11140,0.0323249333887361,0.9985,0.3986540867746631,0.9019,0.01386750490563073,6.7,2024-03-15 03:53:44.592279
14,650,11140,0.029789075400913134,0.99875,0.415003417413446,0.9015,0.01336306209562122,7.216666666666667,2024-03-15 03:54:15.171533
14,700,11140,0.027858457702677697,0.999,0.41610349884516074,0.901,0.012909944487358056,7.75,2024-03-15 03:54:47.604712
14,750,11140,0.025657651480287313,0.99975,0.4196746668106393,0.9006,0.0125,8.333333333333334,2024-03-15 03:55:22.428189
14,800,11140,0.02468978686374612,0.99975,0.4195464024721067,0.9006,0.012126781251816649,8.866666666666667,2024-03-15 03:55:54.749068
14,850,11140,0.02255838891142048,0.99975,0.4328494228516953,0.9004,0.011785113019775794,9.4,2024-03-15 03:56:25.805460
14,900,11140,0.021864643262233585,0.99975,0.4317788366652742,0.8998,0.011470786693528088,9.933333333333334,2024-03-15 03:56:58.710449
14,950,11140,0.020592238957760856,0.99975,0.4380758516018904,0.9001,0.011180339887498949,10.466666666666667,2024-03-15 03:57:30.413272
14,1000,11140,0.01984346567769535,0.99975,0.43567428742594355,0.8992,0.010910894511799621,10.983333333333333,2024-03-15 03:58:00.828170
14,1050,11140,0.018818013311829418,0.99975,0.43951352669185473,0.8989,0.010660035817780522,11.466666666666667,2024-03-15 03:58:30.756692
14,1100,11140,0.01762094223522581,0.99975,0.4492706388612337,0.8989,0.01042572070285374,12.0,2024-03-15 03:59:02.038542
14,1150,11140,0.01664852656540461,0.99975,0.4470500534848322,0.8986,0.010206207261596576,12.483333333333333,2024-03-15 03:59:30.843761
14,1200,11140,0.015869920564000495,0.99975,0.4583723956271063,0.8986,0.01,13.016666666666667,2024-03-15 04:00:03.046202
14,1250,11140,0.015531521203229204,0.99975,0.4549683400347263,0.8985,0.009805806756909202,13.516666666666667,2024-03-15 04:00:33.609653
14,1300,11140,0.014867026795400307,0.99975,0.4625495528873009,0.8984,0.009622504486493762,14.033333333333333,2024-03-15 04:01:03.905808
14,1350,11140,0.015137557842535898,0.99975,0.4637652837400195,0.8974,0.00944911182523068,14.533333333333333,2024-03-15 04:01:34.296946
14,1400,11140,0.013585446053184569,1.0,0.4731131942023205,0.8977,0.009284766908852594,15.066666666666666,2024-03-15 04:02:06.381485
14,1450,11140,0.01322959893150255,1.0,0.4685505732328077,0.8979,0.009128709291752768,15.633333333333333,2024-03-15 04:02:40.178122
14,1500,11140,0.012920426001073793,1.0,0.4753736485786076,0.8979,0.008980265101338746,16.15,2024-03-15 04:03:11.132640
14,1550,11140,0.012328969867667183,1.0,0.47154992328414436,0.898,0.008838834764831844,16.65,2024-03-15 04:03:41.198332
14,1600,11140,0.011979788236203603,1.0,0.47257792218765127,0.8978,0.008703882797784893,17.133333333333333,2024-03-15 04:04:10.487937
14,1650,11140,0.011769779084715992,1.0,0.4741465985020505,0.8977,0.008574929257125443,17.616666666666667,2024-03-15 04:04:38.911675
14,1700,11140,0.011823040462331846,1.0,0.4771918643124496,0.8971,0.008451542547285166,18.1,2024-03-15 04:05:08.432172
14,1750,11140,0.011081777920480818,1.0,0.4872798527343364,0.8973,0.008333333333333333,18.566666666666666,2024-03-15 04:05:36.374099
14,1800,11140,0.01100621369550936,1.0,0.48536084479169,0.8976,0.008219949365267865,19.133333333333333,2024-03-15 04:06:10.356334
14,1850,11140,0.0106823831301881,1.0,0.48213947771848004,0.8972,0.008111071056538128,19.65,2024-03-15 04:06:40.840929
14,1900,11140,0.010408911984995939,1.0,0.48643784621093844,0.8968,0.008006407690254357,20.116666666666667,2024-03-15 04:07:09.552426
14,1950,11140,0.01002280529064592,1.0,0.4881753938484795,0.897,0.007905694150420948,20.6,2024-03-15 04:07:38.280158
14,2000,11140,0.009919752483256161,1.0,0.48800457165211064,0.8972,0.007808688094430304,21.066666666666666,2024-03-15 04:08:06.446135
14,2050,11140,0.009580567420925945,1.0,0.4884190268673097,0.8968,0.007715167498104596,21.533333333333335,2024-03-15 04:08:34.258557
14,2100,11140,0.009582747661625035,1.0,0.494607541191427,0.8967,0.007624928516630234,22.0,2024-03-15 04:09:02.384681
14,2150,11140,0.009318823431385681,1.0,0.508347789509387,0.8971,0.007537783614444091,22.516666666666666,2024-03-15 04:09:33.521049
14,2200,11140,0.00924433492764365,1.0,0.4933586309699318,0.8968,0.007453559924999299,23.05,2024-03-15 04:10:05.012477
14,2250,11140,0.00883368410723051,1.0,0.49892274394065517,0.8968,0.007372097807744857,23.5,2024-03-15 04:10:32.444196
14,2300,11140,0.00874831120017916,1.0,0.5003288780586629,0.8967,0.007293249574894728,23.983333333333334,2024-03-15 04:11:01.531485
14,2350,11140,0.008617519182735123,1.0,0.5118412601796887,0.8967,0.007216878364870323,24.466666666666665,2024-03-15 04:11:30.480246
14,2400,11140,0.008437967582722194,1.0,0.5114393641677084,0.8968,0.0071428571428571435,24.933333333333334,2024-03-15 04:11:58.593590
14,2450,11140,0.008272758597740903,1.0,0.5238311724572242,0.8971,0.007071067811865475,25.4,2024-03-15 04:12:26.171804
14,2500,11140,0.008165740306139924,1.0,0.5048718292124664,0.897,0.007001400420140049,25.85,2024-03-15 04:12:53.733170
14,2550,11140,0.008056616963585839,1.0,0.5033355667432652,0.8967,0.006933752452815365,26.316666666666666,2024-03-15 04:13:21.399996
14,2600,11140,0.007949769307742827,1.0,0.5090567777051201,0.8969,0.006868028197434452,26.8,2024-03-15 04:13:50.477914
14,2650,11140,0.007808813912561163,1.0,0.5114965261537817,0.8967,0.006804138174397717,27.266666666666666,2024-03-15 04:14:18.252287
14,2700,11140,0.007678947571548633,1.0,0.5072167665945201,0.8967,0.006741998624632421,27.75,2024-03-15 04:14:47.112929
14,2750,11140,0.007573814167699311,1.0,0.5109458013048654,0.8963,0.00668153104781061,28.216666666666665,2024-03-15 04:15:15.684012
14,2800,11140,0.007489417053875513,1.0,0.5132687555838235,0.8966,0.006622661785325219,28.7,2024-03-15 04:15:43.914463
14,2850,11140,0.007405346579616889,1.0,0.5128118588200098,0.8964,0.006565321642986128,29.166666666666668,2024-03-15 04:16:12.619526
14,2900,11140,0.007272759918123484,1.0,0.5119722620112515,0.8964,0.0065094455490411944,29.65,2024-03-15 04:16:40.976700
14,2950,11140,0.007248577996506356,1.0,0.5200864708499063,0.8963,0.006454972243679028,30.1,2024-03-15 04:17:08.361384
14,3000,11140,0.007171696168370545,1.0,0.5143464453712907,0.8965,0.0064018439966448,30.566666666666666,2024-03-15 04:17:36.540299
14,3050,11140,0.0070019726335885935,1.0,0.523227057124995,0.8966,0.006350006350009525,31.05,2024-03-15 04:18:05.182709
14,3100,11140,0.007106049728463404,1.0,0.521565460140192,0.8964,0.00629940788348712,31.533333333333335,2024-03-15 04:18:34.025372
14,3150,11140,0.006897910316183697,1.0,0.5335811642529089,0.8962,0.00625,31.983333333333334,2024-03-15 04:19:01.312457
14,3200,11140,0.00681700754648773,1.0,0.5245673232063462,0.8964,0.006201736729460424,32.43333333333333,2024-03-15 04:19:28.738096
14,3250,11140,0.006798712114687078,1.0,0.5265427246878419,0.8962,0.006154574548966636,32.88333333333333,2024-03-15 04:19:55.717840
14,3300,11140,0.0066610518406378105,1.0,0.5255648340982727,0.8961,0.006108472217815261,33.35,2024-03-15 04:20:22.904443
14,3350,11140,0.006712977905408479,1.0,0.5270294015166126,0.8961,0.006063390625908324,33.78333333333333,2024-03-15 04:20:49.631347
14,3400,11140,0.0065990286821033806,1.0,0.5315667356871352,0.8959,0.00601929265428846,34.233333333333334,2024-03-15 04:21:16.283961
14,3450,11140,0.006440662036766298,1.0,0.5276947445884536,0.8961,0.005976143046671968,34.666666666666664,2024-03-15 04:21:42.655711
