Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
8,50,25418,1.4583712136349105,0.53052,1.4861203990405119,0.507,0.0022338352580438515,3.066666666666667,2024-03-22 21:34:41.923132
8,100,25418,1.2818294550146898,0.589,1.5111901367766947,0.5073,0.0015803488531025349,6.15,2024-03-22 21:37:46.340823
8,150,25418,1.264600427711711,0.59292,1.5414462798758397,0.499,0.0012905643322991683,9.216666666666667,2024-03-22 21:40:50.628905
8,200,25418,1.2526238193292447,0.59738,1.5674101461338092,0.4929,0.00111775458502474,12.233333333333333,2024-03-22 21:43:52.036492
