Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
256,50,6023306,0.033248125072604384,0.98838,2.1176858702792396,0.632,0.0001,13.05,2024-06-01 19:27:29.718480
256,100,6023306,0.020023262595756056,0.99342,2.2277056476737878,0.6246,0.0001,26.716666666666665,2024-06-01 19:41:10.078062
256,150,6023306,0.013916065055734651,0.99558,2.3414221624784832,0.6383,0.0001,40.31666666666667,2024-06-01 19:54:45.999916
256,200,6023306,0.009635304191286432,0.99686,2.476369783848147,0.6488,0.0001,53.483333333333334,2024-06-01 20:07:55.768981
256,250,6023306,0.010666355078020478,0.9966,2.433520188814477,0.6434,0.0001,66.85,2024-06-01 20:21:17.588869
256,300,6023306,0.008989144850897727,0.99734,2.6493566277660903,0.6347,0.0001,80.08333333333333,2024-06-01 20:34:31.698785
256,350,6023306,0.007994597022252841,0.99788,2.4595391705066345,0.6398,0.0001,93.03333333333333,2024-06-01 20:47:28.840721
256,400,6023306,0.005060522275956144,0.99864,2.782250018059453,0.6455,0.0001,106.18333333333334,2024-06-01 21:00:37.689760
256,450,6023306,0.0062413496025444945,0.99838,2.6699718040756033,0.6435,0.0001,118.96666666666667,2024-06-01 21:13:24.678665
256,500,6023306,0.006814869312292454,0.99782,2.6817434482936617,0.6368,0.0001,131.81666666666666,2024-06-01 21:26:15.365123
256,550,6023306,0.004925336657103736,0.99844,2.619265900382513,0.6507,0.0001,144.78333333333333,2024-06-01 21:39:13.726761
256,600,6023306,0.003089839429425238,0.99918,2.9756107058706163,0.6402,0.0001,157.45,2024-06-01 21:51:53.811328
256,650,6023306,0.002472446568313536,0.99938,3.120035409927368,0.653,0.0001,169.88333333333333,2024-06-01 22:04:20.145473
256,700,6023306,0.003375050098778505,0.99916,2.977626746213889,0.648,0.0001,182.2,2024-06-01 22:16:38.876215
256,750,6023306,0.0031530719642597965,0.99896,3.0491290152827397,0.6496,0.0001,194.63333333333333,2024-06-01 22:29:05.298426
256,800,6023306,0.0016517294959816158,0.9995,3.466577056088025,0.6299,0.0001,207.63333333333333,2024-06-01 22:42:04.580204
256,850,6023306,2.530328499248993e-07,1.0,4.7782238525680345,0.6538,0.0001,220.26666666666668,2024-06-01 22:54:43.223938
256,900,6023306,4.763798051684539e-12,1.0,5.965813884252234,0.6556,0.0001,233.21666666666667,2024-06-01 23:07:39.676892
256,950,6023306,2.3818990258422694e-12,1.0,6.155175070219402,0.657,0.0001,245.78333333333333,2024-06-01 23:20:14.218443
256,1000,6023306,9.289406044615371e-11,1.0,6.280651454684101,0.6546,0.0001,258.85,2024-06-01 23:33:18.123293
