Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
128,50,3605220,0.046027106616426915,0.98596,5.172927518434163,0.315,0.0001,13.466666666666667,2024-06-02 00:43:50.683597
128,100,3605220,0.023340684940408477,0.99306,5.425479526761212,0.3174,0.0001,26.65,2024-06-02 00:57:02.303972
128,150,3605220,0.018470960037123,0.99428,5.667323903192448,0.3279,0.0001,40.083333333333336,2024-06-02 01:10:27.998578
128,200,3605220,0.014009135215521773,0.99588,5.742421083812472,0.319,0.0001,53.45,2024-06-02 01:23:50.065072
128,250,3605220,0.017932063727395472,0.99472,5.958588751056526,0.3223,0.0001,66.86666666666666,2024-06-02 01:37:15.205268
128,300,3605220,0.013753164285758767,0.996,6.03346321250819,0.3071,0.0001,80.25,2024-06-02 01:50:37.545194
128,350,3605220,0.007789742854923499,0.99738,5.935130825525598,0.3265,0.0001,93.6,2024-06-02 02:03:58.584763
128,400,3605220,0.012343300442719567,0.99588,6.086118420468101,0.3316,0.0001,106.91666666666667,2024-06-02 02:17:18.147910
128,450,3605220,0.00818848544556071,0.99764,6.391864260540733,0.3204,0.0001,123.6,2024-06-02 02:33:59.063786
128,500,3605220,0.0011158448376804968,0.99954,6.46384691890282,0.3318,0.0001,137.3,2024-06-02 02:47:40.752420
128,550,3605220,0.0027052124006910917,0.99902,6.408368201195439,0.3336,0.0001,150.56666666666666,2024-06-02 03:00:56.907509
128,600,3605220,0.005025730323962695,0.99832,6.183145849010613,0.3208,0.0001,163.83333333333334,2024-06-02 03:14:13.180309
128,650,3605220,0.004159137536324524,0.99868,6.43660340731657,0.3243,0.0001,177.28333333333333,2024-06-02 03:27:40.120311
128,700,3605220,0.005367398296384682,0.99808,6.207805977591986,0.3203,0.0001,193.26666666666668,2024-06-02 03:43:38.795388
128,750,3605220,0.0060953267874796335,0.99798,6.604657124869431,0.3222,0.0001,206.86666666666667,2024-06-02 03:57:15.157542
128,800,3605220,0.0016858848709973217,0.99934,6.738072588473936,0.3252,0.0001,220.25,2024-06-02 04:10:37.952973
128,850,3605220,0.004806044026931735,0.99854,6.254375204255309,0.3257,0.0001,233.5,2024-06-02 04:23:52.712775
128,900,3605220,0.0027151612144965106,0.99916,5.913712121263335,0.33,0.0001,246.68333333333334,2024-06-02 04:37:04.006749
128,950,3605220,0.004536458048369008,0.9988,5.980557773686662,0.3253,0.0001,259.85,2024-06-02 04:50:13.501382
128,1000,3605220,0.0022942283631261404,0.99926,6.131271664100357,0.326,0.0001,273.43333333333334,2024-06-02 05:03:49.123119
