Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
50,50,39760,0.18824641848914325,0.94775,0.3154742925463221,0.9047,0.05,2.1166666666666667,2023-09-26 20:43:22.003880
50,100,39760,0.11257886048406363,0.9735,0.29566506602907483,0.9127,0.035355339059327376,4.216666666666667,2023-09-26 20:45:27.788851
50,150,39760,0.07866878528147936,0.9865,0.2937643661906448,0.9145,0.02886751345948129,6.333333333333333,2023-09-26 20:47:34.693608
50,200,39760,0.05760371399810538,0.99375,0.2950512699995048,0.9158,0.025,8.433333333333334,2023-09-26 20:49:40.888776
50,250,39760,0.04502822965150699,0.9955,0.2986322594924441,0.9166,0.022360679774997897,10.516666666666667,2023-09-26 20:51:46.008551
50,300,39760,0.03662984981201589,0.998,0.3040304675851536,0.9178,0.020412414523193152,12.616666666666667,2023-09-26 20:53:52.303324
50,350,39760,0.0311854116152972,0.99925,0.30739207375983274,0.918,0.01889822365046136,14.75,2023-09-26 20:56:00.010003
50,400,39760,0.026268343557603657,0.99925,0.3118871933415155,0.9191,0.017677669529663688,16.866666666666667,2023-09-26 20:58:07.505192
50,450,39760,0.022999722888926044,0.99975,0.3151943281505115,0.919,0.016666666666666666,19.016666666666666,2023-09-26 21:00:16.105917
50,500,39760,0.020299657277064398,0.99975,0.3183669101452761,0.9194,0.015811388300841896,21.133333333333333,2023-09-26 21:02:22.708864
50,550,39760,0.018008050217758864,0.99975,0.32100368307644056,0.9192,0.015075567228888182,23.216666666666665,2023-09-26 21:04:28.388575
50,600,39760,0.016474332951474935,0.99975,0.32378864772853594,0.92,0.014433756729740645,25.316666666666666,2023-09-26 21:06:34.488434
50,650,39760,0.015369998553069308,0.99975,0.32661358355485565,0.9193,0.01386750490563073,27.45,2023-09-26 21:08:41.692539
50,700,39760,0.013731393701164052,1.0,0.32905802856305544,0.9197,0.01336306209562122,29.55,2023-09-26 21:10:48.597861
50,750,39760,0.012613460232387297,1.0,0.3313323605416602,0.9196,0.012909944487358056,31.683333333333334,2023-09-26 21:12:55.697687
50,800,39760,0.0121952914778376,1.0,0.3336472222817284,0.9198,0.0125,33.78333333333333,2023-09-26 21:15:02.588257
50,850,39760,0.011046859071939252,1.0,0.33538323248253216,0.9196,0.012126781251816649,35.88333333333333,2023-09-26 21:17:08.588011
50,900,39760,0.010440423604450189,1.0,0.3372517229570665,0.92,0.011785113019775794,38.0,2023-09-26 21:19:15.304201
50,950,39760,0.009956831083400175,1.0,0.3389170679876793,0.9199,0.011470786693528088,40.1,2023-09-26 21:21:21.487775
