Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
4,50,3190,1.3550911247730255,0.68125,0.9336309380169157,0.7423,0.05,2.25,2023-09-26 15:20:08.010391
4,100,3190,1.27206414565444,0.7035,0.8551713182956358,0.779,0.035355339059327376,4.533333333333333,2023-09-26 15:22:25.596448
4,150,3190,1.227355770766735,0.71075,0.8178581512427028,0.7968,0.02886751345948129,6.8,2023-09-26 15:24:40.804039
4,200,3190,1.194630477577448,0.716,0.8046550132051299,0.7949,0.025,9.066666666666666,2023-09-26 15:26:57.401204
4,250,3190,1.1723121851682663,0.72075,0.7996941548359545,0.8017,0.022360679774997897,11.35,2023-09-26 15:29:14.699941
4,300,3190,1.1479251086711884,0.72425,0.8056090591074545,0.791,0.020412414523193152,13.633333333333333,2023-09-26 15:31:31.290139
4,350,3190,1.1442441437393427,0.7285,0.7956511216073097,0.7974,0.01889822365046136,15.9,2023-09-26 15:33:46.897115
4,400,3190,1.1272818483412266,0.73075,0.7944845700565772,0.7932,0.017677669529663688,18.15,2023-09-26 15:36:01.993989
4,450,3190,1.1181193925440311,0.731,0.7983759792545174,0.7957,0.016666666666666666,20.4,2023-09-26 15:38:17.511523
4,500,3190,1.1082795560359955,0.732,0.8052354345593271,0.7849,0.015811388300841896,22.666666666666668,2023-09-26 15:40:32.905319
4,550,3190,1.1048034820705652,0.734,0.806331286701975,0.7819,0.015075567228888182,24.916666666666668,2023-09-26 15:42:48.702114
4,600,3190,1.0882592890411615,0.7355,0.8102662797215618,0.7776,0.014433756729740645,27.216666666666665,2023-09-26 15:45:05.807276
4,650,3190,1.0826831068843603,0.737,0.8159835327275192,0.7766,0.01386750490563073,29.466666666666665,2023-09-26 15:47:21.190715
4,700,3190,1.0758379716426134,0.7365,0.8123930190937428,0.7815,0.01336306209562122,31.766666666666666,2023-09-26 15:49:38.988452
4,750,3190,1.0679320469498634,0.73625,0.8165034598942045,0.7743,0.012909944487358056,34.03333333333333,2023-09-26 15:51:55.396935
4,800,3190,1.0629591308534145,0.735,0.8230004453960853,0.7762,0.0125,36.31666666666667,2023-09-26 15:54:12.401170
