Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
5,50,69395,0.428338646202746,0.86056,1.5189803189869169,0.615,0.0022338352580438515,7.05,2024-04-13 16:59:40.412458
5,100,69395,0.11512309106071587,0.97714,1.8508058378968058,0.6113,0.0015803488531025349,13.95,2024-04-13 17:06:34.480530
5,150,69395,0.08578390496142228,0.9842,2.0680456176588806,0.6069,0.0012905643322991683,21.033333333333335,2024-04-13 17:13:38.863264
5,200,69395,0.06850233453961894,0.98872,2.2166377607780166,0.5996,0.00111775458502474,27.95,2024-04-13 17:20:34.792140
