Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
100,50,79510,2.0656508654356003,0.277,2.357391586786584,0.1178,0.05,2.05,2023-10-18 16:37:22.632248
100,100,79510,1.8215517327189445,0.39275,2.4456100524226323,0.128,0.035355339059327376,4.166666666666667,2023-10-18 16:39:29.405791
100,150,79510,1.5929091162979603,0.49475,2.56347196615195,0.1199,0.02886751345948129,6.25,2023-10-18 16:41:34.262174
100,200,79510,1.3762709014117718,0.582,2.711507151398478,0.125,0.025,8.333333333333334,2023-10-18 16:43:39.536955
100,250,79510,1.1812258176505566,0.6615,2.884906002237827,0.113,0.022360679774997897,10.383333333333333,2023-10-18 16:45:42.836457
100,300,79510,1.018989834934473,0.72725,3.0274085304405114,0.1153,0.020412414523193152,12.433333333333334,2023-10-18 16:47:45.543594
100,350,79510,0.8827040866017342,0.7845,3.1596127039269555,0.1206,0.01889822365046136,14.483333333333333,2023-10-18 16:49:48.753173
100,400,79510,0.7682243715971708,0.83325,3.327822480020644,0.1205,0.017677669529663688,16.516666666666666,2023-10-18 16:51:50.852267
100,450,79510,0.6714832987636328,0.873,3.463570769829086,0.1165,0.016666666666666666,18.566666666666666,2023-10-18 16:53:53.812530
100,500,79510,0.5882183108478785,0.90075,3.599638136127327,0.116,0.015811388300841896,20.633333333333333,2023-10-18 16:55:57.458428
100,550,79510,0.5177396293729544,0.9195,3.7028553123715557,0.1208,0.015075567228888182,22.85,2023-10-18 16:58:10.321853
100,600,79510,0.4620379116386175,0.938,3.8711297512054443,0.1125,0.014433756729740645,24.85,2023-10-18 17:00:09.902718
100,650,79510,0.4182595042511821,0.947,3.9952525217321853,0.117,0.01386750490563073,26.766666666666666,2023-10-18 17:02:05.681603
100,700,79510,0.3735329480841756,0.9555,4.098057481307018,0.1158,0.01336306209562122,28.583333333333332,2023-10-18 17:03:54.053406
100,750,79510,0.3392311232164502,0.96425,4.205848192866845,0.1154,0.012909944487358056,30.316666666666666,2023-10-18 17:05:38.615663
100,800,79510,0.31270477594807744,0.9685,4.297198838825468,0.1168,0.0125,32.016666666666666,2023-10-18 17:07:20.009157
100,850,79510,0.28638573130592704,0.97125,4.388222516337527,0.1179,0.012126781251816649,33.68333333333333,2023-10-18 17:09:00.795082
100,900,79510,0.26428999146446586,0.97675,4.481095428708233,0.1171,0.011785113019775794,35.36666666666667,2023-10-18 17:10:41.526365
100,950,79510,0.24501041835173965,0.97825,4.552913409245165,0.12,0.011470786693528088,37.05,2023-10-18 17:12:22.125833
100,1000,79510,0.2274689287878573,0.9815,4.650123677676237,0.1172,0.011180339887498949,38.733333333333334,2023-10-18 17:14:02.931874
100,1050,79510,0.2125871512107551,0.98475,4.7146927676623385,0.1175,0.010910894511799621,40.416666666666664,2023-10-18 17:15:44.004951
100,1100,79510,0.2007098407484591,0.98625,4.783151686946048,0.1192,0.010660035817780522,42.083333333333336,2023-10-18 17:17:24.578254
100,1150,79510,0.1888035535812378,0.98725,4.8615377039849,0.1168,0.01042572070285374,43.766666666666666,2023-10-18 17:19:05.069657
100,1200,79510,0.1779073579236865,0.989,4.923183299318144,0.1158,0.010206207261596576,45.43333333333333,2023-10-18 17:20:45.591268
100,1250,79510,0.16735332971438766,0.99025,4.99514789219144,0.1159,0.01,47.11666666666667,2023-10-18 17:22:26.266192
100,1300,79510,0.1629205895587802,0.99125,5.061849355697632,0.1138,0.009805806756909202,48.78333333333333,2023-10-18 17:24:06.872806
100,1350,79510,0.15100675588473678,0.993,5.100387965576558,0.1174,0.009622504486493762,50.46666666666667,2023-10-18 17:25:47.348701
100,1400,79510,0.143524355487898,0.99475,5.153232320954528,0.1161,0.00944911182523068,52.15,2023-10-18 17:27:28.036039
100,1450,79510,0.13657578360289335,0.995,5.217359989504271,0.1147,0.009284766908852594,53.81666666666667,2023-10-18 17:29:08.593249
100,1500,79510,0.13174504530616105,0.99525,5.257824433000782,0.1152,0.009128709291752768,55.5,2023-10-18 17:30:49.077218
100,1550,79510,0.1253587412647903,0.996,5.308319109904615,0.1169,0.008980265101338746,57.166666666666664,2023-10-18 17:32:29.716831
100,1600,79510,0.12226652447134256,0.9965,5.362664633159396,0.1156,0.008838834764831844,58.85,2023-10-18 17:34:10.436279
100,1650,79510,0.11705927061848342,0.99725,5.40631037724169,0.1163,0.008703882797784893,60.53333333333333,2023-10-18 17:35:50.952378
100,1700,79510,0.11303228628821671,0.99725,5.438509271114687,0.117,0.008574929257125443,62.2,2023-10-18 17:37:31.670233
100,1750,79510,0.10695257689803839,0.9975,5.483344802373572,0.1169,0.008451542547285166,63.88333333333333,2023-10-18 17:39:12.204730
100,1800,79510,0.10472412430681288,0.998,5.529571430592597,0.1155,0.008333333333333333,65.55,2023-10-18 17:40:52.533232
100,1850,79510,0.10033123032189906,0.99825,5.570595976672595,0.1158,0.008219949365267865,67.23333333333333,2023-10-18 17:42:33.031358
100,1900,79510,0.09590447437949479,0.99875,5.6036942820005775,0.1161,0.008111071056538128,68.9,2023-10-18 17:44:13.537531
100,1950,79510,0.09305337257683277,0.999,5.633950915517686,0.1162,0.008006407690254357,70.58333333333333,2023-10-18 17:45:54.056809
100,2000,79510,0.0901406416669488,0.999,5.668502143666714,0.1151,0.007905694150420948,72.25,2023-10-18 17:47:34.723303
