Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
128,50,3605220,0.01996869080708317,0.99464,4.040572830393344,0.4086,0.0001,7.3,2024-06-01 00:26:04.199359
128,100,3605220,0.015302665402789427,0.99498,4.505278874047195,0.4229,0.0001,14.816666666666666,2024-06-01 00:33:35.544127
128,150,3605220,0.021669882182490385,0.99302,4.700657757022713,0.4095,0.0001,22.283333333333335,2024-06-01 00:41:02.647917
128,200,3605220,0.01484846627792877,0.99536,4.861602900903436,0.4237,0.0001,29.8,2024-06-01 00:48:33.618014
128,250,3605220,0.005511818654325944,0.99818,4.921004633360271,0.4259,0.0001,37.233333333333334,2024-06-01 00:56:00.541484
128,300,3605220,0.006962254002113896,0.99794,5.153760240047792,0.4198,0.0001,44.733333333333334,2024-06-01 01:03:29.838304
128,350,3605220,0.007367626114663861,0.9975,5.194885000397887,0.4275,0.0001,52.3,2024-06-01 01:11:03.834286
128,400,3605220,0.006053912470361654,0.99822,5.010283476189722,0.4201,0.0001,60.15,2024-06-01 01:18:55.167900
128,450,3605220,0.003641290348211216,0.99858,5.080641408509846,0.4283,0.0001,67.63333333333334,2024-06-01 01:26:23.671499
128,500,3605220,0.005965425347377833,0.99794,5.191062293475187,0.4204,0.0001,74.86666666666666,2024-06-01 01:33:38.380316
128,550,3605220,0.006516178916741954,0.99796,5.325620672370814,0.4259,0.0001,82.45,2024-06-01 01:41:12.812342
128,600,3605220,0.003049936643519151,0.99892,5.437472934964337,0.4267,0.0001,89.73333333333333,2024-06-01 01:48:30.011671
128,650,3605220,0.0030830502017780625,0.99904,5.434826989717122,0.4229,0.0001,96.95,2024-06-01 01:55:43.034591
128,700,3605220,0.005338538666798724,0.99844,5.409127271628078,0.4281,0.0001,105.0,2024-06-01 02:03:46.406167
128,750,3605220,0.0034905213590451425,0.9988,5.316747592974313,0.4303,0.0001,112.45,2024-06-01 02:11:12.909037
128,800,3605220,0.0059730431042951705,0.99818,5.412592567975008,0.4248,0.0001,119.9,2024-06-01 02:18:39.815618
128,850,3605220,0.0033568479009835803,0.99886,5.53895481326912,0.4305,0.0001,127.76666666666667,2024-06-01 02:26:31.641008
128,900,3605220,0.003934297565155413,0.99874,5.186220256588127,0.4306,0.0001,135.25,2024-06-01 02:34:01.500467
128,950,3605220,0.0033172561933177075,0.99898,4.982819554171985,0.4302,0.0001,142.65,2024-06-01 02:41:25.120223
128,1000,3605220,0.005409450698030677,0.99824,5.122029310540308,0.4268,0.0001,150.2,2024-06-01 02:48:57.744872
