Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
128,50,3593610,0.03254972544142648,0.9891,1.8162067177929455,0.6748,0.0001,7.833333333333333,2024-06-03 22:51:52.669328
128,100,3593610,0.01619105030740242,0.99492,1.9034240306178225,0.6758,0.0001,15.2,2024-06-03 22:59:15.433491
128,150,3593610,0.011949648355457473,0.996,1.900522158115725,0.6964,0.0001,22.75,2024-06-03 23:06:47.727687
128,200,3593610,0.008560849423267191,0.99726,1.8691469566731513,0.6965,0.0001,29.966666666666665,2024-06-03 23:14:01.036999
128,250,3593610,0.004221570349539287,0.99864,2.1656413802617713,0.6876,0.0001,37.31666666666667,2024-06-03 23:21:22.155319
128,300,3593610,0.006486471632452053,0.9979,1.981988627699357,0.703,0.0001,44.71666666666667,2024-06-03 23:28:46.171831
128,350,3593610,0.00409792799108779,0.99902,2.267137556136409,0.6998,0.0001,52.2,2024-06-03 23:36:15.007793
128,400,3593610,0.005009880400733347,0.99866,2.2372834667374817,0.7014,0.0001,59.55,2024-06-03 23:43:36.413308
128,450,3593610,0.003699596149313515,0.99904,2.3251102015941956,0.6961,0.0001,66.86666666666666,2024-06-03 23:50:54.749875
128,500,3593610,0.004138341818828909,0.9988,2.222635693187955,0.6991,0.0001,74.36666666666666,2024-06-03 23:58:25.339501
128,550,3593610,0.0030554396180284766,0.99912,2.3259168093717553,0.7051,0.0001,81.71666666666667,2024-06-04 00:05:46.565291
128,600,3593610,0.003385532016679749,0.99908,2.4132753459713125,0.7075,0.0001,89.25,2024-06-04 00:13:17.924612
128,650,3593610,0.002213020293192644,0.9994,2.5953735716735262,0.6983,0.0001,96.5,2024-06-04 00:20:32.941542
128,700,3593610,3.044799787440098e-07,1.0,3.8554802272893207,0.7124,0.0001,103.91666666666667,2024-06-04 00:27:57.810329
128,750,3593610,1.3219537536246638e-09,1.0,3.987623410888865,0.7159,0.0001,110.96666666666667,2024-06-04 00:35:01.317449
128,800,3593610,0.003989705702640823,0.9989,2.437341839452333,0.701,0.0001,118.43333333333334,2024-06-04 00:42:29.451125
128,850,3593610,0.0033692099411831446,0.99902,2.6506645543665828,0.6984,0.0001,125.7,2024-06-04 00:49:44.602196
128,900,3593610,0.0014471207509011625,0.99948,2.6054948296728013,0.7152,0.0001,133.06666666666666,2024-06-04 00:57:06.806621
128,950,3593610,0.0008982526683979804,0.99982,3.0965839186801185,0.7041,0.0001,140.33333333333334,2024-06-04 01:04:22.728535
128,1000,3593610,0.0008462448531941925,0.99972,3.36309682870213,0.708,0.0001,147.58333333333334,2024-06-04 01:11:38.473808
