Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
192,50,6217930,0.09400661139632277,0.96784,3.4928044276901438,0.4669,0.0001,12.683333333333334,2024-06-11 03:24:40.626919
192,100,6217930,0.04590170441166786,0.9847,3.9227739708333074,0.4594,0.0001,25.55,2024-06-11 03:37:32.989566
192,150,6217930,0.030040166933116886,0.99052,4.0578864465785935,0.4698,0.0001,38.333333333333336,2024-06-11 03:50:19.783931
192,200,6217930,0.02274223489527855,0.99268,3.9933522321000883,0.4658,0.0001,51.016666666666666,2024-06-11 04:03:00.900134
192,250,6217930,0.016962150823982322,0.99478,4.162204739413684,0.4668,0.0001,63.833333333333336,2024-06-11 04:15:49.485568
192,300,6217930,0.01829154619395071,0.99412,4.204159398622151,0.4707,0.0001,76.51666666666667,2024-06-11 04:28:31.131568
192,350,6217930,0.011366541325912603,0.99616,4.035745273662519,0.474,0.0001,89.2,2024-06-11 04:41:11.932496
192,400,6217930,0.00971571529106817,0.99692,4.294083595275879,0.476,0.0001,101.83333333333333,2024-06-11 04:53:49.720544
192,450,6217930,0.01213262568491742,0.9962,4.255246624161925,0.4712,0.0001,114.43333333333334,2024-06-11 05:06:25.263527
192,500,6217930,0.011362841579938204,0.99662,4.151166888731945,0.4744,0.0001,127.18333333333334,2024-06-11 05:19:10.457214
192,550,6217930,0.011313745453234707,0.99638,4.190019710154473,0.4708,0.0001,139.81666666666666,2024-06-11 05:31:48.346228
192,600,6217930,0.010237017159817367,0.99678,4.230982560145704,0.4714,0.0001,152.58333333333334,2024-06-11 05:44:34.840754
192,650,6217930,0.011362154411686146,0.99658,4.207514174376862,0.4674,0.0001,165.48333333333332,2024-06-11 05:57:28.407402
192,700,6217930,0.007156483217059454,0.99744,4.175346000285089,0.4737,0.0001,178.31666666666666,2024-06-11 06:10:19.131322
192,750,6217930,0.009876230457167038,0.99692,4.17039774641206,0.4779,0.0001,191.2,2024-06-11 06:23:11.856225
192,800,6217930,0.007848768783716873,0.99744,4.264574458327474,0.467,0.0001,204.11666666666667,2024-06-11 06:36:06.666491
