Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
100,50,79510,0.19457534654065967,0.946,0.3362469765581662,0.9018,0.035355339059327376,2.8,2024-03-08 10:13:23.780136
100,100,79510,0.13069648609962314,0.9655,0.3272776532022259,0.9073,0.02886751345948129,5.183333333333334,2024-03-08 10:15:47.304866
100,150,79510,0.09831216768361628,0.97675,0.32481402083288263,0.9095,0.025,8.366666666666667,2024-03-08 10:18:58.461673
100,200,79510,0.07500156247988343,0.98475,0.34746165639614757,0.9085,0.022360679774997897,12.95,2024-03-08 10:23:33.572752
100,250,79510,0.059778588998597115,0.98975,0.34105475718462014,0.9095,0.020412414523193152,15.333333333333334,2024-03-08 10:25:56.385954
100,300,79510,0.05685413826722652,0.9935,0.3570888712059093,0.9058,0.01889822365046136,18.066666666666666,2024-03-08 10:28:40.541972
100,350,79510,0.04196647310163826,0.99525,0.37322432849603365,0.9089,0.017677669529663688,20.533333333333335,2024-03-08 10:31:07.882337
100,400,79510,0.036034608143381774,0.99775,0.3738889260382592,0.9086,0.016666666666666666,23.116666666666667,2024-03-08 10:33:43.249080
100,450,79510,0.03173182439059019,0.99825,0.36833530586637275,0.9102,0.015811388300841896,25.666666666666668,2024-03-08 10:36:16.496099
100,500,79510,0.027980817190837115,0.999,0.3773694175613832,0.9095,0.015075567228888182,28.05,2024-03-08 10:38:39.141766
100,550,79510,0.0256218911963515,0.99925,0.38700906649420536,0.9091,0.014433756729740645,30.65,2024-03-08 10:41:15.027769
100,600,79510,0.02301807006006129,0.99975,0.38922132570532303,0.9094,0.01386750490563073,33.31666666666667,2024-03-08 10:43:55.425105
100,650,79510,0.021221211762167513,0.99975,0.3970171322550955,0.9085,0.01336306209562122,36.233333333333334,2024-03-08 10:46:50.451267
100,700,79510,0.0196001636213623,0.99975,0.40046170033231565,0.9086,0.012909944487358056,39.016666666666666,2024-03-08 10:49:37.075843
100,750,79510,0.018068209144985303,0.99975,0.4135692783548862,0.9082,0.0125,41.9,2024-03-08 10:52:30.346318
100,800,79510,0.016698522202204913,0.99975,0.41206366747994966,0.909,0.012126781251816649,44.71666666666667,2024-03-08 10:55:19.620870
100,850,79510,0.015791050769621506,0.99975,0.41758719727962834,0.9091,0.011785113019775794,47.21666666666667,2024-03-08 10:57:49.548418
100,900,79510,0.01508618748630397,0.99975,0.4228750970921939,0.9083,0.011470786693528088,49.5,2024-03-08 11:00:06.531223
100,950,79510,0.013924200349720195,1.0,0.41991460600962177,0.909,0.011180339887498949,51.833333333333336,2024-03-08 11:02:25.984389
