Hidden Neurons,Epochs,Parameters,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Learning Rate,Time Cost,Date-Time
12,50,9550,0.21165103930979967,0.94125,0.34280640886554237,0.8988,0.035355339059327376,0.5,2024-03-07 02:50:13.752742
12,100,9550,0.15064708678983152,0.9585,0.33786473357224767,0.9004,0.02886751345948129,1.0,2024-03-07 02:50:44.242252
12,150,9550,0.11690698936581612,0.972,0.3510742030943496,0.9007,0.025,1.5166666666666666,2024-03-07 02:51:14.422942
12,200,9550,0.09697092464193702,0.97925,0.3678247655117059,0.8995,0.022360679774997897,2.0166666666666666,2024-03-07 02:51:45.249987
12,250,9550,0.08239124377723783,0.98475,0.3806108279695994,0.9004,0.020412414523193152,2.533333333333333,2024-03-07 02:52:15.983688
12,300,9550,0.07048748608212918,0.989,0.3950112761953209,0.8987,0.01889822365046136,3.05,2024-03-07 02:52:46.662557
12,350,9550,0.06127681513316929,0.992,0.4072376648082009,0.8994,0.017677669529663688,3.55,2024-03-07 02:53:17.203779
12,400,9550,0.05404227314284071,0.9935,0.4174666354739213,0.897,0.016666666666666666,4.05,2024-03-07 02:53:47.023903
12,450,9550,0.047512193938018754,0.9945,0.43518843284890624,0.8967,0.015811388300841896,4.566666666666666,2024-03-07 02:54:17.599304
12,500,9550,0.04343637655256316,0.9955,0.4411106354828122,0.8949,0.015075567228888182,5.066666666666666,2024-03-07 02:54:47.886245
12,550,9550,0.0391642305185087,0.99675,0.4547420545846601,0.895,0.014433756729740645,5.583333333333333,2024-03-07 02:55:18.659391
12,600,9550,0.03635280852904543,0.99775,0.4575284362971028,0.8944,0.01386750490563073,6.083333333333333,2024-03-07 02:55:49.240954
12,650,9550,0.033277437440119684,0.9985,0.4691398577599586,0.8941,0.01336306209562122,6.6,2024-03-07 02:56:19.835563
12,700,9550,0.03062290424713865,0.99875,0.48296715960472447,0.8936,0.012909944487358056,7.116666666666666,2024-03-07 02:56:50.709048
12,750,9550,0.02852722507668659,0.999,0.5079105168203765,0.8934,0.0125,7.616666666666666,2024-03-07 02:57:21.213823
12,800,9550,0.02666259848047048,0.999,0.4937742384551447,0.8932,0.012126781251816649,8.133333333333333,2024-03-07 02:57:52.053131
12,850,9550,0.025221168529242277,0.9995,0.5036583448512645,0.8936,0.011785113019775794,8.65,2024-03-07 02:58:22.680895
12,900,9550,0.023750999418552965,0.99975,0.5199717175734194,0.893,0.011470786693528088,9.15,2024-03-07 02:58:53.347247
12,950,9550,0.022139811189845204,0.99975,0.5374380768854407,0.8925,0.011180339887498949,9.666666666666666,2024-03-07 02:59:24.285663
12,1000,9550,0.021057252946775407,0.99975,0.5207564711947984,0.8925,0.010910894511799621,10.166666666666666,2024-03-07 02:59:54.143486
